chr	pos	GM12787_1	GM12787_2	GM12787_3	GM12787_4	GM12787_5	GM12787_6	GM12787_7	GM12787_8	GM12787_9	GM12787_10	GM12787_11	GM12787_12	GM12787_13	GM12787_14	K562_1	K562_2	K562_3	K562_4	K562_5	K562_6	K562_7
1	9583096	8	7	11	19	0	7	0	14	0	32	9	9	0	3	0	19	0	18	0	0	42
1	9584463	11	8	0	0	0	0	0	0	10	15	8	0	0	0	5	0	0	0	0	0	7
1	9584476	11	9	0	0	0	0	0	10	7	13	8	0	0	5	5	7	0	14	8	7	7
1	9584528	9	0	0	0	0	0	0	16	0	13	0	0	7	5	0	0	0	0	0	5	6
1	9584578	8	0	0	4	0	0	0	11	12	16	6	0	0	0	7	0	0	0	0	6	0
1	9584581	8	0	0	4	0	0	0	11	12	17	6	0	0	0	7	9	9	8	7	0	0
1	9584598	10	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8	8	0	0	0
1	9584641	13	7	0	0	0	0	0	0	12	0	0	0	0	8	0	0	0	0	0	0	0
1	9634230	3	0	0	0	0	0	0	8	4	0	5	0	13	7	0	0	0	0	0	0	0
1	9635109	5	0	9	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0
1	9635153	5	0	6	4	0	0	0	10	0	9	8	0	0	0	0	0	0	0	0	0	0
1	9635218	4	0	4	5	0	0	0	15	0	0	10	0	22	9	0	0	0	0	0	0	0
1	9637478	4	0	0	12	0	0	0	7	0	0	5	0	24	11	0	0	0	0	0	0	0
1	9683193	4	0	0	0	13	18	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
1	9710946	3	7	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
1	9712956	5	7	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0
1	9713062	4	5	0	0	0	6	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0
1	9927389	22	0	0	35	0	0	0	0	58	0	0	0	8	0	0	0	0	0	0	0	0
1	9928189	8	5	0	8	0	0	0	16	9	8	17	0	18	5	21	22	16	31	24	24	28
1	9928190	8	0	0	7	0	0	0	16	0	8	17	12	18	5	21	22	0	31	24	22	0
1	9928200	8	0	0	0	0	0	0	14	8	0	16	0	17	6	21	21	0	27	24	0	26
1	9928631	16	0	48	38	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0
1	9928632	16	8	48	39	0	15	0	45	0	0	0	0	16	19	0	0	0	0	0	0	0
1	9928633	15	0	48	40	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
1	9928750	11	0	19	15	0	0	6	0	37	19	0	0	10	9	0	0	0	0	0	0	0
1	9928792	15	9	15	18	0	0	0	28	31	14	0	0	13	0	0	71	0	0	10	0	0
1	9945991	7	5	0	0	0	0	0	0	0	0	0	0	25	9	0	8	5	0	0	27	21
1	9954238	6	4	7	0	0	0	0	0	0	0	0	0	7	12	0	9	8	0	0	8	16
1	9954327	4	3	7	4	0	0	0	0	0	3	0	0	6	10	0	0	0	0	0	0	0
1	9981441	11	0	3	6	0	0	0	0	29	36	0	0	0	0	0	0	0	0	0	0	0
1	9982896	12	9	19	18	100	102	0	30	119	158	22	0	0	0	9	32	19	14	10	0	0
1	9982928	8	10	13	15	87	105	0	0	121	149	16	0	0	0	8	31	20	0	7	18	23
1	9982929	8	10	14	15	89	104	0	25	123	146	16	0	0	0	8	31	19	12	7	19	23
1	9982984	4	4	16	17	88	113	0	25	125	138	9	0	0	0	0	24	11	11	8	17	14
1	9982994	5	5	16	19	79	106	0	26	112	134	0	0	0	0	0	26	11	12	8	20	15
1	9983030	10	5	12	18	71	0	0	0	84	112	0	0	0	0	0	0	0	14	6	17	0
1	9983468	8	0	0	0	0	0	0	12	0	0	8	7	0	0	0	14	10	0	0	7	0
1	9983599	7	3	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	0	0	0	0
1	9984078	19	22	0	0	0	0	0	0	0	0	17	0	5	0	0	0	0	22	13	0	0
1	9984121	25	23	0	0	0	0	0	0	0	0	30	0	8	3	0	0	0	0	0	0	0
1	9984146	22	22	0	0	0	0	0	7	19	26	32	0	20	0	0	0	0	0	0	0	0
1	9984147	22	22	0	0	0	0	0	7	18	26	33	20	20	8	0	0	0	21	0	0	0
1	9984150	23	19	0	0	0	0	0	0	19	27	33	0	20	8	0	0	0	20	14	0	0
1	9984151	22	18	0	0	0	0	0	7	0	0	33	20	20	0	0	0	0	0	14	0	0
1	9984176	17	15	0	0	0	0	0	8	22	34	32	0	20	12	12	0	0	11	0	0	0
1	9984251	21	27	5	8	3	6	0	16	23	29	16	0	15	6	9	12	12	16	14	10	9
1	9984308	16	21	5	5	0	18	3	19	27	29	0	0	8	0	0	0	0	0	0	0	0
1	9987456	5	0	6	7	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
1	10143501	8	0	0	12	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
1	10380497	11	14	12	6	15	0	8	33	21	21	10	0	0	3	0	0	0	0	0	0	0
1	10401049	5	0	12	7	0	3	0	10	4	3	0	0	0	0	0	0	0	0	0	0	0
1	10401119	5	0	14	8	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
1	10404638	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	12	0	3	0
1	10432347	4	6	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0
1	10437857	7	3	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
1	10456105	5	6	0	7	5	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0
1	10456111	6	7	0	0	5	0	0	4	3	0	0	0	0	0	0	0	0	6	0	0	0
1	10457215	72	63	113	139	201	210	38	205	146	156	54	0	8	3	0	0	0	0	0	0	0
1	10457218	69	60	106	127	197	209	35	197	144	155	54	0	9	0	0	0	0	0	0	0	0
1	10457255	60	47	70	99	199	186	0	122	147	143	41	0	0	0	0	0	0	0	0	0	0
1	10457427	97	92	0	42	0	0	0	74	0	0	48	0	0	0	0	0	0	0	0	0	0
1	10457454	105	99	29	38	36	25	18	58	107	102	46	0	10	6	49	53	0	120	49	73	41
1	10457469	105	88	0	0	0	25	13	37	103	102	39	0	9	5	47	43	0	116	0	0	0
1	10457480	103	96	0	22	0	0	0	31	113	116	41	0	7	0	0	0	0	104	0	0	0
1	10457500	107	100	0	22	0	0	0	0	106	0	0	0	0	10	0	0	0	101	0	0	0
1	10457506	100	97	0	19	0	23	0	28	105	110	63	0	9	9	60	0	14	0	0	0	0
1	10457509	98	101	0	19	0	0	0	29	106	109	65	0	0	11	0	0	0	0	0	23	0
1	10457555	77	102	9	21	25	22	0	41	106	108	71	0	18	11	53	17	18	72	30	18	12
1	10457565	67	87	11	22	23	17	6	37	101	110	61	0	20	8	0	0	0	59	0	18	12
1	10457577	61	84	0	23	0	15	0	0	0	0	65	0	20	0	0	0	0	0	0	0	0
1	10457595	52	69	14	25	0	0	0	56	0	0	48	0	19	13	0	31	0	55	0	0	0
1	10457601	47	67	10	22	21	16	8	55	80	0	42	0	20	17	0	0	0	0	0	18	0
1	10457630	59	75	10	0	0	0	0	73	0	99	0	0	19	13	0	0	0	0	0	0	0
1	10457633	61	72	0	0	0	0	0	0	0	103	0	0	17	0	0	0	0	0	0	0	0
1	10458990	60	46	61	0	0	198	0	0	247	250	0	0	0	0	0	0	0	0	0	0	0
1	10459006	57	42	48	51	237	185	0	59	225	249	42	0	0	0	0	0	0	0	0	107	74
1	10459061	62	53	0	37	249	183	0	76	238	249	46	0	0	0	0	0	0	0	0	0	0
1	10459830	102	78	97	123	203	158	0	176	109	72	64	0	6	6	54	0	139	79	0	209	0
1	10459852	57	43	0	0	0	158	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0
1	10459854	53	42	75	75	191	159	31	146	115	81	56	0	9	6	39	157	0	0	0	0	0
1	10459888	89	72	92	93	0	125	0	176	0	0	50	0	0	0	0	0	0	0	0	0	0
1	10459915	84	0	0	91	0	0	0	0	93	0	37	0	0	0	0	0	0	0	0	0	0
1	10459924	78	72	0	83	172	113	0	132	0	69	36	0	14	0	0	0	109	0	0	0	0
1	10459999	34	34	32	28	0	0	9	58	44	0	23	0	7	0	0	54	0	32	0	0	0
1	10460009	36	30	25	21	0	0	0	0	0	36	20	0	6	0	0	43	0	29	0	48	20
1	10460041	37	34	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	7	0	0
1	10460059	28	25	0	10	0	0	0	0	39	0	19	0	0	0	10	0	0	0	0	0	0
1	10460078	18	11	0	0	12	0	0	0	31	37	20	0	0	0	0	0	10	0	6	13	0
1	10460087	18	11	0	10	11	0	0	0	28	33	20	0	0	0	0	0	0	0	0	13	0
1	10460095	17	10	0	0	0	0	0	0	29	34	20	0	0	0	0	0	0	7	8	12	0
1	10460096	17	11	0	9	0	0	0	0	30	34	20	0	0	0	0	16	0	0	0	12	0
1	10460120	13	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	17	11	0	18	0
1	10460122	13	7	5	10	10	8	0	15	28	31	17	0	0	0	0	17	18	11	8	19	9
1	10460161	9	8	0	14	0	0	0	0	24	32	10	0	0	0	0	0	0	0	0	20	14
1	10460238	13	11	7	17	12	0	0	0	0	0	0	0	0	0	0	0	26	0	0	30	26
1	10460320	9	18	42	36	0	0	0	53	0	43	7	0	0	0	0	88	51	0	7	0	55
1	10460325	8	19	47	0	43	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0
1	10460381	11	0	79	75	0	82	0	55	0	81	16	0	0	0	0	0	0	0	0	0	0
1	10460392	13	13	0	79	69	73	0	0	47	80	0	0	0	0	0	162	114	0	0	0	103
1	10460401	12	13	0	0	0	74	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0
1	10460429	8	8	78	80	0	93	17	76	42	77	18	0	0	0	0	162	112	0	0	0	103
1	10460657	96	83	59	78	89	71	0	81	101	147	87	0	4	0	0	84	0	131	110	0	0
1	10460667	99	89	62	83	0	76	14	90	109	157	88	0	6	0	0	85	0	0	0	0	74
1	10460693	92	87	61	82	81	53	18	90	92	125	88	0	5	4	63	90	44	126	112	87	76
1	10460761	73	56	31	30	61	56	14	55	74	104	39	0	0	5	0	64	33	95	52	0	40
1	10461036	49	30	0	47	0	165	0	78	160	224	40	0	0	0	0	0	0	0	0	64	0
1	10461045	50	29	0	50	179	164	0	93	173	237	38	0	0	0	0	0	0	0	0	0	0
1	10461046	50	29	37	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0
1	10461068	57	42	31	0	157	0	0	97	0	200	46	0	0	0	59	88	0	0	0	0	0
1	10461072	61	42	32	59	157	138	0	101	143	197	51	0	4	0	0	95	62	87	52	77	81
1	10461104	68	46	28	59	171	155	0	85	147	234	43	0	0	7	0	104	0	0	0	0	77
1	10461112	64	53	28	56	181	0	0	81	0	0	39	0	10	7	44	110	75	99	46	74	73
1	10461114	64	52	28	0	0	148	0	0	0	248	41	0	10	7	0	0	0	0	0	0	0
1	10461142	69	59	39	62	166	147	18	77	148	250	50	0	10	8	0	0	0	0	0	0	0
1	10461180	61	55	53	63	205	188	0	63	196	250	42	0	0	0	0	0	0	109	0	0	0
1	10462247	17	0	30	0	0	0	0	0	0	0	17	0	0	0	0	0	0	27	0	0	0
1	10462257	18	0	34	0	0	0	0	0	0	0	16	0	0	0	0	0	0	29	0	37	0
1	10501896	3	3	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
1	10542503	6	0	0	0	0	3	0	0	0	0	3	0	0	0	0	27	14	0	0	8	10
1	10542568	3	0	0	0	0	0	0	4	0	8	0	0	0	0	0	13	12	10	0	10	11
1	10542649	5	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	11	0	0	12	0
1	10542693	5	0	9	0	0	0	0	3	0	3	0	0	0	5	0	23	9	14	7	8	10
1	10543153	6	4	8	4	0	0	0	3	0	0	0	0	0	0	6	0	19	9	0	0	23
1	10543658	8	0	10	8	0	0	0	0	0	0	3	0	5	5	0	0	0	0	0	0	0
1	10543735	5	0	6	9	0	0	0	0	0	0	3	0	0	0	0	29	34	6	6	17	22
1	10543788	4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	31	21	0	0	0	23
1	10543834	5	0	16	7	0	0	0	17	0	0	7	0	11	4	0	0	0	0	0	0	0
1	10547393	4	0	10	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
1	10560050	6	0	3	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0
1	10577157	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	0	5	0	10
1	10653707	8	3	0	3	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0
1	11018167	10	9	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	11019715	8	7	6	5	0	0	0	8	0	0	6	0	19	5	0	0	0	0	0	0	0
1	11019900	6	5	0	10	4	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0
1	11021238	9	9	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0	0	0	0	0
1	11021884	7	9	40	43	17	19	0	39	59	63	14	0	23	13	0	0	0	0	0	0	0
1	11028919	10	11	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	5
1	11029755	9	13	0	26	0	0	0	70	0	0	17	0	0	0	0	0	0	0	0	0	13
1	11029777	9	0	0	0	39	0	0	64	62	0	0	0	0	0	0	0	18	0	0	0	16
1	11057860	7	4	16	13	7	0	0	11	0	0	6	0	0	0	5	8	12	0	10	26	0
1	11057915	7	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	3	0	8	0	0
1	11057942	5	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	0	0
1	11070360	3	0	9	5	7	3	0	7	6	0	0	0	3	3	0	0	0	0	0	0	0
1	11071375	5	0	7	11	0	0	0	17	0	0	9	0	0	5	0	0	0	0	0	0	0
1	11072503	5	4	6	9	3	0	0	6	0	0	5	0	3	7	0	0	0	0	0	0	0
1	11078024	10	0	11	12	0	0	0	0	0	0	0	0	0	0	0	20	5	0	0	0	0
1	11083117	8	0	0	0	0	0	0	9	0	0	9	9	0	0	0	0	0	0	0	0	0
1	11083147	7	5	6	9	0	0	0	9	0	0	7	0	0	0	0	14	0	11	0	0	14
1	11091721	4	5	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0
1	11120341	6	4	6	9	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	14	7
1	11162068	3	0	5	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1	11226687	4	4	6	6	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0
1	11666268	6	0	4	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1	11674235	8	12	7	18	0	0	0	5	0	108	18	0	0	0	0	0	0	0	0	0	0
1	11797132	3	0	4	8	0	0	0	0	0	0	0	0	0	0	8	24	21	11	0	24	25
1	11798614	6	0	6	10	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1	11799013	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	18	8	0	7	0	0
1	11799014	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	18	0	0	7	0	0
1	11799016	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	20	0	0	8	0	9
1	11809520	15	10	10	6	0	0	0	0	0	0	0	0	26	30	0	0	0	0	0	0	0
1	11809795	6	10	9	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
1	11812262	4	0	4	8	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	11812337	5	4	7	6	3	11	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0
1	11812926	7	6	11	12	0	0	0	5	0	0	0	0	11	26	0	0	0	0	0	0	0
1	11816337	7	0	10	12	0	0	0	0	0	0	0	0	15	14	0	0	0	0	0	0	0
1	11820679	9	10	0	0	0	6	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0
1	11820690	8	8	0	0	0	4	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0
1	11820710	8	7	4	0	19	5	0	8	10	10	0	0	0	0	0	0	0	0	0	0	0
1	11820996	10	14	8	16	0	0	4	22	0	17	0	0	0	0	0	0	0	13	8	19	11
1	11822351	20	14	0	12	0	0	0	9	0	0	9	0	25	15	0	0	0	0	0	0	0
1	11822477	12	11	0	18	0	0	0	14	0	0	8	0	15	0	7	0	0	0	0	0	0
1	11935118	6	4	6	0	0	0	0	3	0	0	4	0	8	5	0	0	0	0	0	0	0
1	11945808	7	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
1	11945891	6	5	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
1	12000507	8	5	7	5	0	0	0	12	0	0	10	0	4	10	0	0	0	0	0	0	0
1	12069383	11	0	22	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0
1	12073891	3	0	11	17	0	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0
1	12075382	8	6	6	7	0	0	0	0	0	0	13	0	12	0	0	0	0	0	0	0	0
1	12075468	7	5	16	19	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0
1	12090327	4	0	5	9	0	0	0	0	0	0	4	0	6	18	0	0	0	0	0	0	0
1	12099227	12	10	0	11	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0
1	12099364	4	7	0	16	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
1	12103594	5	7	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0
1	12104013	11	5	12	0	0	0	0	0	0	0	5	0	40	63	0	0	0	0	0	0	0
1	12104079	8	0	16	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0
1	12113303	5	8	11	8	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0
1	12119837	17	0	0	0	19	10	0	7	0	0	12	0	22	0	0	0	0	0	0	0	0
1	12126739	5	5	8	20	0	0	0	11	0	0	14	0	38	33	0	0	0	0	0	0	0
1	12131294	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0
1	12131299	7	7	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0	0	0	0
1	12131328	11	0	3	9	0	0	0	5	0	0	14	0	0	0	0	3	0	0	0	0	0
1	12131329	11	6	3	9	0	0	0	0	0	0	14	12	0	0	0	3	0	0	0	0	0
1	12131728	12	7	34	0	0	0	5	32	0	0	9	0	18	0	0	0	0	0	0	0	0
1	12131755	12	7	0	16	0	0	0	0	0	0	8	0	14	0	0	0	0	0	0	0	7
1	12131849	9	0	0	0	0	0	0	0	0	0	7	0	14	10	0	0	0	0	0	0	0
1	12132212	16	19	60	60	22	11	7	22	0	6	9	0	15	30	0	0	0	0	0	0	0
1	12132568	4	8	5	5	16	16	0	7	11	22	6	0	6	8	0	0	0	0	0	0	0
1	12144296	9	9	5	5	3	6	0	7	5	6	4	0	25	7	0	0	0	0	0	0	0
1	12144596	10	0	7	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
1	12189771	5	0	6	23	0	0	0	5	0	0	4	0	13	6	0	0	0	0	0	0	0
1	13701997	5	8	12	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	13767853	7	8	14	19	0	0	0	0	0	0	0	0	8	6	0	8	5	0	3	9	4
1	13767867	7	5	15	22	0	0	0	0	0	0	0	0	4	5	0	7	5	0	3	11	3
1	13767900	7	0	13	15	0	0	0	0	0	0	0	0	0	5	0	10	5	0	0	5	0
1	13768479	11	10	0	0	0	0	0	0	0	0	0	0	14	0	0	4	0	0	0	0	0
1	14606116	6	0	17	14	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0
1	15491751	4	4	0	5	0	8	0	6	0	0	0	0	4	0	5	12	13	0	0	0	0
1	15571978	10	0	0	0	0	5	0	8	20	28	6	0	0	0	0	0	0	0	0	0	0
1	15571981	10	0	0	0	0	0	0	8	19	28	6	0	0	0	0	0	0	0	0	0	0
1	15572020	22	8	5	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
1	15572028	22	7	5	11	0	4	0	15	21	27	8	0	0	0	0	0	0	0	0	0	0
1	15572057	20	9	8	16	0	0	0	16	22	27	7	0	0	0	0	0	0	0	0	0	0
1	15572058	20	0	8	16	0	0	0	16	0	0	8	13	0	0	0	0	0	0	0	0	0
1	15572061	20	9	8	16	0	0	0	16	19	23	0	0	0	0	0	0	0	0	0	0	0
1	15572062	19	9	8	0	0	0	0	15	0	0	0	13	0	0	0	0	0	0	0	0	0
1	15572497	5	0	0	0	0	0	0	3	4	33	7	0	0	0	0	0	0	0	0	0	0
1	15572499	5	0	0	4	0	0	0	0	4	33	7	0	0	0	0	0	0	0	0	0	0
1	15572523	10	0	0	0	0	0	0	0	3	37	11	0	0	0	0	0	0	0	0	0	0
1	15572530	10	3	0	5	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
1	15572547	8	4	0	0	0	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0
1	15572848	17	21	28	17	0	0	9	33	0	13	0	0	0	0	0	0	0	0	0	0	0
1	15572891	18	24	29	16	12	0	11	45	15	0	14	0	0	0	0	0	0	0	0	0	0
1	15573092	19	9	0	0	4	0	0	8	0	14	12	0	0	0	0	0	0	0	0	0	0
1	15573134	13	8	0	20	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
1	15573136	13	0	0	0	6	0	0	0	12	0	0	0	4	0	0	0	0	0	0	0	0
1	15573195	14	12	25	33	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0
1	15573219	17	10	21	27	7	0	0	0	0	15	9	0	0	0	0	0	0	0	0	0	0
1	15573251	9	10	18	23	0	5	0	21	10	15	9	0	0	0	0	0	0	0	0	0	0
1	15639816	3	0	4	7	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	6
1	15639886	3	4	11	14	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	11	11
1	15879876	6	0	9	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	8	11
1	15884781	4	8	7	4	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0
1	15889456	7	0	14	10	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
1	15913506	7	5	8	3	0	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	5
1	15915334	6	0	18	5	0	0	0	0	0	0	4	0	3	4	0	0	0	0	0	0	0
1	15915381	5	6	13	8	0	0	0	4	0	0	0	0	0	5	0	15	5	4	7	14	0
1	15925075	6	4	10	17	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0
1	15926921	3	7	7	6	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0
1	16229070	3	4	4	10	0	4	0	6	0	9	6	0	0	0	0	0	0	0	0	0	0
1	16229110	4	0	0	5	0	5	0	0	0	0	7	0	0	0	0	32	17	13	8	21	26
1	16231195	4	8	0	4	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
1	16255459	6	5	14	18	11	0	4	5	4	0	0	0	7	4	0	0	0	0	0	0	0
1	16270062	3	3	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	16271789	4	0	9	11	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0
1	16284600	3	0	4	5	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0
1	16287164	5	4	18	18	4	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0
1	16336940	5	3	9	7	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
1	16338366	4	4	6	8	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0
1	16341556	4	3	0	8	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0
1	16382938	4	0	7	4	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
1	16444891	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0
1	16454951	8	9	4	8	4	8	0	13	0	0	9	0	8	13	0	0	0	0	0	0	0
1	16469189	3	3	0	7	0	0	0	0	6	0	0	0	5	4	0	0	0	0	0	0	0
1	16618531	20	21	22	0	22	27	20	66	31	157	47	0	0	0	0	0	0	0	0	0	0
1	16618569	18	22	14	14	21	34	12	56	26	125	57	0	0	0	0	0	0	0	0	0	0
1	16621034	6	0	0	0	0	0	0	0	0	15	15	0	0	0	13	19	0	10	0	14	0
1	16624829	4	4	0	0	0	0	0	7	0	0	31	0	4	0	25	0	5	15	14	9	0
1	16625404	7	3	0	0	0	0	0	7	0	0	22	0	0	6	0	0	0	0	0	0	0
1	16625408	7	0	0	0	0	0	0	7	0	0	21	0	0	0	18	10	0	19	0	4	6
1	16625418	6	0	0	0	0	0	0	7	0	0	23	0	0	0	0	0	3	19	12	6	0
1	16625428	8	0	0	0	0	0	0	0	0	0	22	0	0	0	0	14	0	20	0	0	0
1	16625444	9	4	0	0	0	0	0	11	0	0	20	0	0	0	0	20	0	20	0	5	0
1	16625490	6	0	0	0	0	0	0	15	0	0	15	0	0	0	0	31	0	13	11	14	12
1	16625564	10	3	19	18	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
1	16635092	12	16	19	16	0	0	0	0	0	0	24	0	4	0	0	0	0	0	0	0	0
1	16635945	10	0	13	8	0	0	0	0	0	0	0	0	13	24	0	0	0	0	0	0	0
1	16637514	7	15	7	14	0	0	0	0	0	0	0	0	0	0	0	0	20	0	5	0	17
1	17003556	7	4	0	0	0	0	0	0	0	0	3	0	0	0	0	4	4	0	0	0	0
1	17036209	7	7	7	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
1	17043717	5	11	6	9	12	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0	0
1	17049278	5	0	9	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	17413323	18	28	50	59	0	0	21	107	0	0	40	0	75	57	0	0	0	0	0	0	0
1	17414723	11	29	0	46	0	0	10	0	0	0	33	0	7	0	14	0	0	23	0	0	0
1	19103513	5	7	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
1	19131756	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	9
1	19158621	4	6	6	18	0	0	0	0	0	0	0	0	4	0	0	0	8	0	0	12	0
1	19158630	4	6	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1	19158923	5	6	4	9	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0
1	19158924	5	6	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0
1	19158978	7	5	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
1	19159024	10	10	8	11	0	0	0	0	0	0	0	0	13	21	0	9	10	0	0	16	12
1	19159029	10	10	8	0	0	0	0	0	0	0	0	0	13	19	0	9	0	0	0	16	0
1	19159662	12	6	14	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
1	19171597	3	8	6	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
1	19188566	3	4	0	4	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0
1	19199090	3	5	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	19215755	10	10	11	9	32	32	4	14	57	76	13	0	5	0	8	0	0	11	14	13	0
1	19215766	10	10	11	0	0	0	0	12	0	0	14	0	0	0	0	0	0	0	0	0	0
